key,kind,x,y,TypeName
bg_22937,bg,238254.8,2622364.1,
bg_22938,bg,273453.8,2464870.2,
bg_22939,bg,183174.9,2528555.2,闊葉樹林型
bg_22940,bg,182396.6,2744246.6,
bg_22941,bg,193245.0,2558480.2,
bg_22942,bg,329892.2,2552095.6,
bg_22943,bg,185770.9,2656574.0,
bg_22944,bg,224240.3,2571188.3,
bg_22945,bg,220792.4,2480655.2,闊葉樹林型
bg_22946,bg,267170.8,2485017.1,
bg_22947,bg,338871.7,2543944.1,
bg_22948,bg,270849.2,2641716.8,闊葉樹林型
bg_22949,bg,298260.9,2535499.3,
bg_22950,bg,209991.9,2705268.2,
bg_22951,bg,250688.5,2769051.7,
bg_22952,bg,303722.8,2582485.6,
bg_22953,bg,189586.0,2591703.8,
bg_22954,bg,262239.5,2689788.7,針葉樹林型
bg_22955,bg,316230.6,2552563.1,
bg_22956,bg,234319.1,2531002.5,針闊葉樹混淆
bg_22957,bg,252626.4,2626491.1,針葉樹林型
bg_22958,bg,333768.8,2798154.3,
bg_22959,bg,238267.5,2641751.7,
bg_22960,bg,331528.0,2542838.1,
bg_22961,bg,250325.7,2694707.1,闊葉樹林型
bg_22962,bg,214954.5,2633079.9,闊葉樹林型
bg_22963,bg,324037.2,2777603.7,
bg_22964,bg,160555.9,2596304.5,
bg_22965,bg,297398.7,2640806.7,闊葉樹林型
bg_22966,bg,336523.0,2748436.1,
bg_22967,bg,163457.3,2562141.3,
bg_22968,bg,279514.8,2538945.8,
bg_22969,bg,177744.4,2799139.7,
bg_22970,bg,216938.2,2611170.2,闊葉樹林型
bg_22971,bg,150561.1,2751581.2,
bg_22972,bg,235799.7,2563603.5,闊葉樹林型
bg_22973,bg,273291.9,2654585.3,闊葉樹林型
bg_22974,bg,159370.0,2697202.7,
bg_22975,bg,159516.2,2715128.7,
bg_22976,bg,289105.6,2574748.2,闊葉樹林型
bg_22977,bg,151359.1,2781753.3,
bg_22978,bg,228727.6,2612742.9,闊葉樹林型
bg_22979,bg,308005.9,2734910.9,針闊葉樹混淆
bg_22980,bg,251915.2,2432031.8,
bg_22981,bg,209741.6,2578661.3,
bg_22982,bg,304131.2,2545491.1,
bg_22983,bg,323502.7,2659264.6,
bg_22984,bg,182877.7,2662971.3,
bg_22985,bg,181896.1,2547159.4,
bg_22986,bg,172200.6,2711062.3,
bg_22987,bg,314318.7,2633209.5,
bg_22988,bg,185260.8,2730466.1,
bg_22989,bg,295719.8,2520872.7,
bg_22990,bg,315662.0,2792044.3,
bg_22991,bg,327527.5,2471077.7,
bg_22992,bg,249507.1,2512522.8,闊葉樹林型
bg_22993,bg,343179.8,2456451.1,
bg_22994,bg,325997.5,2614368.1,
bg_22995,bg,203238.2,2744139.2,
bg_22996,bg,277269.1,2539743.6,闊葉樹林型
bg_22997,bg,169704.1,2675711.7,
bg_22998,bg,341464.4,2524803.4,
bg_22999,bg,302266.0,2632916.1,
bg_23000,bg,198560.7,2794237.6,
bg_23001,bg,213255.8,2761075.1,
bg_23002,bg,349963.2,2506279.3,
bg_23003,bg,251045.0,2671087.8,闊葉樹林型
bg_23004,bg,265237.1,2658379.8,竹闊混淆林
bg_23005,bg,271794.8,2653370.4,針闊葉樹混淆
bg_23006,bg,301969.2,2584637.7,
bg_23007,bg,220184.5,2778715.5,
bg_23008,bg,336294.2,2665148.9,
bg_23009,bg,271209.6,2549104.1,闊葉樹林型
bg_23010,bg,176961.0,2691887.9,
bg_23011,bg,281759.8,2542243.4,
bg_23012,bg,176209.4,2422665.4,
bg_23013,bg,289986.7,2444982.2,
bg_23014,bg,168142.6,2673599.5,
bg_23015,bg,302321.0,2593854.7,
bg_23016,bg,304761.6,2466550.1,
bg_23017,bg,208000.4,2650750.1,
bg_23018,bg,198240.9,2580979.6,
bg_23019,bg,155142.0,2626258.0,
bg_23020,bg,295034.0,2773141.3,
bg_23021,bg,160867.3,2674391.3,
bg_23022,bg,206930.5,2798212.0,
bg_23023,bg,215089.9,2705728.4,
bg_23024,bg,278292.4,2458756.5,
bg_23025,bg,282190.4,2761950.7,
bg_23026,bg,344353.6,2443406.6,
bg_23027,bg,321073.0,2557616.3,
bg_23028,bg,249131.9,2715086.1,針葉樹林型
bg_23029,bg,192003.2,2766210.2,
bg_23030,bg,350398.4,2555892.2,
bg_23031,bg,298550.9,2483851.3,
bg_23032,bg,153328.7,2533881.3,
bg_23033,bg,153372.5,2613391.3,
bg_23034,bg,209470.4,2454125.8,
bg_23035,bg,253762.0,2627230.5,
bg_23036,bg,337096.2,2574685.0,
bg_23037,bg,204829.5,2433695.3,
bg_23038,bg,243973.2,2588317.5,針葉樹林型
bg_23039,bg,215535.2,2433235.1,
bg_23040,bg,225399.6,2465383.7,闊葉樹林型
bg_23041,bg,350513.9,2465903.0,
bg_23042,bg,159727.6,2497923.4,
bg_23043,bg,224673.4,2590142.1,闊葉樹林型
bg_23044,bg,244106.8,2420846.4,
bg_23045,bg,318886.0,2588268.5,
bg_23046,bg,308366.4,2798216.9,
bg_23047,bg,282788.4,2431259.5,
bg_23048,bg,323238.3,2572730.7,
bg_23049,bg,333454.0,2581030.8,
bg_23050,bg,205670.1,2500276.7,
bg_23051,bg,223740.2,2458218.9,闊葉樹林型
bg_23052,bg,315063.4,2519770.6,
bg_23053,bg,324174.5,2497892.3,
bg_23054,bg,321262.2,2539003.8,
bg_23055,bg,306826.7,2556811.5,
bg_23056,bg,317613.8,2624476.3,
bg_23057,bg,182344.3,2595948.4,
bg_23058,bg,162440.9,2575506.5,
bg_23059,bg,275115.1,2469931.9,
bg_23060,bg,177565.8,2647639.0,
bg_23061,bg,282569.6,2731837.6,闊葉樹林型
bg_23062,bg,228510.0,2675671.7,闊葉樹林型
bg_23063,bg,330012.6,2647251.8,
bg_23064,bg,237862.3,2427920.8,
bg_23065,bg,255791.1,2487678.2,
bg_23066,bg,235792.9,2427386.1,
bg_23067,bg,184281.3,2505620.1,
bg_23068,bg,314479.7,2670048.2,
bg_23069,bg,155479.3,2657085.8,
bg_23070,bg,325334.5,2558867.1,
bg_23071,bg,268444.1,2715510.4,闊葉樹林型
bg_23072,bg,267874.6,2547044.5,
bg_23073,bg,307785.5,2498088.0,
bg_23074,bg,202706.1,2519314.5,
bg_23075,bg,189323.9,2551513.8,竹林
bg_23076,bg,278223.5,2580786.2,闊葉樹林型
bg_23077,bg,191312.5,2556239.4,竹林
bg_23078,bg,325050.5,2684096.3,闊葉樹林型
bg_23079,bg,204251.5,2683229.6,
bg_23080,bg,199034.0,2625432.6,
bg_23081,bg,245657.6,2688559.0,闊葉樹林型
bg_23082,bg,250598.5,2421033.0,
bg_23083,bg,263354.7,2453655.5,
bg_23084,bg,308258.5,2681635.5,闊葉樹林型
bg_23085,bg,292410.5,2453214.4,
bg_23086,bg,295613.3,2508786.7,
bg_23087,bg,245597.0,2543804.0,針葉樹林型
bg_23088,bg,285037.3,2480737.7,
bg_23089,bg,190811.4,2521060.8,
bg_23090,bg,183617.8,2450984.3,
bg_23091,bg,332858.2,2424731.8,
bg_23092,bg,243992.9,2708209.9,
bg_23093,bg,169853.6,2606075.4,
bg_23094,bg,248002.4,2648643.3,
bg_23095,bg,198477.8,2703358.1,
bg_23096,bg,248033.3,2728938.8,
bg_23097,bg,280468.0,2739838.2,闊葉樹林型
bg_23098,bg,296380.3,2492953.1,
bg_23099,bg,341396.9,2485617.3,
bg_23100,bg,160203.4,2612846.3,
bg_23101,bg,178626.4,2754092.2,
bg_23102,bg,211657.9,2617242.5,
bg_23103,bg,283079.4,2692197.2,針葉樹林型
bg_23104,bg,324028.1,2462641.9,
bg_23105,bg,249143.3,2714997.0,針葉樹林型
bg_23106,bg,307217.2,2457275.6,
bg_23107,bg,327902.9,2642729.0,
bg_23108,bg,246113.8,2725187.1,
bg_23109,bg,156946.4,2530546.2,
bg_23110,bg,178528.7,2750740.6,
bg_23111,bg,350308.9,2644657.5,
bg_23112,bg,153001.7,2717061.3,
bg_23113,bg,277663.5,2614260.0,針葉樹林型
bg_23114,bg,183140.6,2524497.5,
bg_23115,bg,169694.4,2436610.7,
bg_23116,bg,175129.4,2724272.8,
bg_23117,bg,282002.6,2779602.4,
bg_23118,bg,195076.2,2658190.8,
bg_23119,bg,169327.0,2607881.2,
bg_23120,bg,286544.9,2499652.8,
bg_23121,bg,157053.1,2795045.6,
bg_23122,bg,333311.2,2739058.4,
bg_23123,bg,299249.6,2599737.4,闊葉樹林型
bg_23124,bg,184454.5,2688739.6,
bg_23125,bg,279101.9,2609245.8,闊葉樹林型
bg_23126,bg,195038.8,2770259.0,
bg_23127,bg,255152.3,2508404.1,闊葉樹林型
bg_23128,bg,251168.4,2708822.3,
bg_23129,bg,159469.1,2658704.9,
bg_23130,bg,217603.9,2479263.9,闊葉樹林型
bg_23131,bg,343107.6,2681774.7,
bg_23132,bg,274486.4,2630153.5,闊葉樹林型
bg_23133,bg,351856.4,2573537.0,
bg_23134,bg,166429.3,2566442.6,
bg_23135,bg,241240.1,2660871.8,竹闊混淆林
bg_23136,bg,234246.5,2436551.5,闊葉樹林型
bg_23137,bg,177654.5,2460192.4,
bg_23138,bg,176809.2,2423745.9,
bg_23139,bg,319633.4,2669440.7,
bg_23140,bg,237407.0,2693233.0,竹闊混淆林
bg_23141,bg,278499.4,2673771.0,針葉樹林型
bg_23142,bg,193043.1,2477899.0,
bg_23143,bg,266158.0,2464183.1,
bg_23144,bg,290614.9,2757681.5,
bg_23145,bg,217204.5,2660534.7,
bg_23146,bg,170283.0,2511132.2,
bg_23147,bg,201769.9,2650181.9,
bg_23148,bg,259437.2,2681702.1,
bg_23149,bg,348763.6,2731781.7,
bg_23150,bg,215897.1,2644162.2,
bg_23151,bg,315609.7,2451395.5,
bg_23152,bg,316702.0,2528414.6,
bg_23153,bg,339980.7,2773551.1,竹林
bg_23154,bg,201828.5,2523198.8,
bg_23155,bg,334112.4,2641900.9,
bg_23156,bg,298527.9,2586887.6,
bg_23157,bg,221063.8,2597154.0,
bg_23158,bg,179638.9,2761726.7,
bg_23159,bg,161122.9,2606008.4,
bg_23160,bg,308950.5,2536521.2,
bg_23161,bg,175361.0,2460949.0,
bg_23162,bg,318999.9,2576531.8,
bg_23163,bg,264939.5,2642984.2,針葉樹林型
bg_23164,bg,340146.6,2729057.4,
bg_23165,bg,215763.6,2751738.2,
bg_23166,bg,210813.5,2535961.4,竹林
bg_23167,bg,290140.6,2557979.8,
bg_23168,bg,212511.5,2445923.9,
bg_23169,bg,209066.5,2540916.5,
bg_23170,bg,214048.9,2687258.4,
bg_23171,bg,253346.9,2614106.8,
bg_23172,bg,284601.0,2569683.4,闊葉樹林型
bg_23173,bg,226539.1,2748544.1,
bg_23174,bg,328725.3,2651943.1,
bg_23175,bg,330803.7,2515000.9,
bg_23176,bg,348202.7,2600750.5,
bg_23177,bg,262737.3,2478997.1,
bg_23178,bg,197994.3,2646461.9,
bg_23179,bg,195209.6,2586009.1,
bg_23180,bg,273091.6,2780403.3,
bg_23181,bg,218727.0,2620235.0,竹闊混淆林
bg_23182,bg,274279.8,2605316.9,針闊葉樹混淆
bg_23183,bg,247710.0,2799775.3,
bg_23184,bg,301177.6,2798665.4,
bg_23185,bg,299038.1,2799482.1,
bg_23186,bg,200774.6,2477612.1,
bg_23187,bg,201991.9,2482383.9,
bg_23188,bg,214102.1,2709770.3,
bg_23189,bg,310745.4,2692299.7,闊葉樹林型
bg_23190,bg,322065.6,2677411.9,
bg_23191,bg,205561.0,2457217.7,
bg_23192,bg,208170.3,2472228.9,
bg_23193,bg,196375.5,2748681.5,
bg_23194,bg,241972.8,2475570.5,
bg_23195,bg,239798.6,2767320.2,
bg_23196,bg,271038.2,2551304.2,
bg_23197,bg,316266.1,2438732.8,
bg_23198,bg,286307.6,2745241.3,闊葉樹林型
bg_23199,bg,197714.0,2509201.5,
bg_23200,bg,335240.9,2649569.8,
bg_23201,bg,284136.4,2631102.5,闊葉樹林型
bg_23202,bg,248890.7,2593298.1,針葉樹林型
bg_23203,bg,195675.0,2561673.3,
bg_23204,bg,169588.1,2420244.3,
bg_23205,bg,218977.2,2621188.5,竹闊混淆林
bg_23206,bg,345467.9,2594815.1,
bg_23207,bg,221988.3,2772962.9,
bg_23208,bg,330294.0,2718519.6,闊葉樹林型
bg_23209,bg,345807.2,2778791.1,
bg_23210,bg,182141.7,2453291.5,
bg_23211,bg,271930.7,2724037.2,針葉樹林型
bg_23212,bg,305728.0,2560432.2,
bg_23213,bg,170219.0,2443156.4,
bg_23214,bg,255710.4,2710783.8,闊葉樹林型
bg_23215,bg,263912.1,2681847.4,闊葉樹林型
bg_23216,bg,254210.5,2689799.8,針闊葉樹混淆
bg_23217,bg,168852.5,2466537.2,
bg_23218,bg,170141.6,2782616.4,
bg_23219,bg,275311.7,2488910.7,
bg_23220,bg,174261.2,2730803.2,
bg_23221,bg,293577.6,2509356.3,
bg_23222,bg,177250.4,2664159.9,
bg_23223,bg,233171.1,2492085.9,
bg_23224,bg,282920.7,2643528.0,針闊葉樹混淆
bg_23225,bg,282493.2,2793164.0,
bg_23226,bg,218559.2,2728087.5,
bg_23227,bg,189484.2,2527841.0,
bg_23228,bg,286792.5,2690669.0,針葉樹林型
bg_23229,bg,305268.0,2589028.4,
bg_23230,bg,276340.0,2522747.7,
bg_23231,bg,317387.3,2751242.1,闊葉樹林型
bg_23232,bg,286346.0,2501969.9,
bg_23233,bg,208790.2,2525271.6,
bg_23234,bg,189586.9,2658125.7,
bg_23235,bg,305975.4,2742669.1,闊葉樹林型
bg_23236,bg,324913.2,2652905.3,
bg_23237,bg,166371.7,2701376.8,
bg_23238,bg,304104.1,2505489.3,
bg_23239,bg,225988.4,2504189.0,針葉樹林型
bg_23240,bg,209264.8,2506417.5,
bg_23241,bg,282847.2,2669026.8,針葉樹林型
bg_23242,bg,284318.4,2710662.6,針葉樹林型
bg_23243,bg,184482.8,2516707.0,
bg_23244,bg,251550.8,2738823.6,
bg_23245,bg,298821.4,2770660.8,
bg_23246,bg,174003.9,2471438.5,
bg_23247,bg,333964.2,2483466.2,
bg_23248,bg,250143.3,2728248.2,竹闊混淆林
bg_23249,bg,340371.7,2584036.2,
bg_23250,bg,271227.2,2449682.1,
bg_23251,bg,179590.8,2743538.9,
bg_23252,bg,264918.1,2611186.0,
bg_23253,bg,314690.3,2488080.8,
bg_23254,bg,304577.7,2798629.0,
bg_23255,bg,208757.5,2656924.9,
bg_23256,bg,185649.4,2434180.4,
bg_23257,bg,227548.0,2641504.7,竹林
bg_23258,bg,314558.9,2555151.7,
bg_23259,bg,314855.7,2625364.8,
bg_23260,bg,167222.5,2774914.9,
bg_23261,bg,264225.9,2607341.5,針葉樹林型
bg_23262,bg,266405.1,2460561.6,
bg_23263,bg,231949.4,2744698.7,
bg_23264,bg,161381.8,2460501.7,
bg_23265,bg,258042.4,2440003.6,
bg_23266,bg,205761.1,2789923.1,
bg_23267,bg,301788.5,2597372.8,闊葉樹林型
bg_23268,bg,228750.2,2464511.0,闊葉樹林型
bg_23269,bg,324789.6,2504463.4,
bg_23270,bg,228570.5,2549011.9,闊葉樹林型
bg_23271,bg,245212.8,2455001.3,
bg_23272,bg,348548.9,2427352.2,
bg_23273,bg,227959.0,2576180.7,闊葉樹林型
bg_23274,bg,258563.6,2599161.0,針葉樹林型
bg_23275,bg,213075.6,2642522.8,
bg_23276,bg,338117.6,2600418.9,
bg_23277,bg,279865.9,2628502.4,闊葉樹林型
bg_23278,bg,323238.1,2591390.9,
bg_23279,bg,279056.0,2721783.2,闊葉樹林型
bg_23280,bg,300507.5,2627778.2,
bg_23281,bg,311989.7,2559118.8,
bg_23282,bg,165055.4,2567594.4,
bg_23283,bg,323919.7,2771835.6,
bg_23284,bg,171645.3,2645052.3,
bg_23285,bg,165713.2,2480395.9,
bg_23286,bg,232223.6,2793284.9,
bg_23287,bg,245865.0,2470957.4,
bg_23288,bg,316726.4,2455481.0,
bg_23289,bg,270342.2,2618092.0,
bg_23290,bg,156319.7,2750786.9,
bg_23291,bg,342916.1,2693632.5,
bg_23292,bg,160649.0,2564646.9,
bg_23293,bg,196960.0,2429359.2,
bg_23294,bg,157485.6,2717285.0,
bg_23295,bg,286026.2,2631657.6,闊葉樹林型
bg_23296,bg,338401.8,2677065.8,
bg_23297,bg,182334.0,2798436.3,
bg_23298,bg,266303.2,2543883.2,
bg_23299,bg,321469.7,2724577.0,
bg_23300,bg,218006.6,2730402.9,
bg_23301,bg,292180.7,2525856.7,
bg_23302,bg,225964.0,2728463.1,
bg_23303,bg,237364.4,2455052.1,闊葉樹林型
bg_23304,bg,224857.8,2761763.5,
bg_23305,bg,342337.9,2440351.9,
bg_23306,bg,227745.2,2505616.5,闊葉樹林型
bg_23307,bg,351805.8,2771659.9,
bg_23308,bg,329653.3,2480251.4,
bg_23309,bg,338123.1,2587567.9,
bg_23310,bg,349610.3,2517142.3,
bg_23311,bg,235676.1,2749430.8,
bg_23312,bg,300561.9,2467759.5,
bg_23313,bg,232687.5,2685224.2,
bg_23314,bg,228747.8,2607344.1,針闊葉樹混淆
bg_23315,bg,280091.3,2643455.3,針葉樹林型
bg_23316,bg,206053.9,2555151.4,竹闊混淆林
bg_23317,bg,301824.1,2777082.1,
bg_23318,bg,302738.0,2531813.3,
bg_23319,bg,302876.6,2682991.9,闊葉樹林型
bg_23320,bg,222724.4,2717057.7,
bg_23321,bg,202666.3,2795277.5,
bg_23322,bg,223976.6,2649629.6,
bg_23323,bg,257545.0,2562667.7,闊葉樹林型
bg_23324,bg,196341.1,2451580.5,
bg_23325,bg,320076.5,2784737.3,闊葉樹林型
bg_23326,bg,337243.4,2435200.6,
bg_23327,bg,280655.5,2530219.2,
bg_23328,bg,301647.9,2614399.2,闊葉樹林型
bg_23329,bg,248135.4,2779288.7,
bg_23330,bg,163957.1,2582715.5,
bg_23331,bg,174818.0,2564428.8,
bg_23332,bg,219331.0,2757434.2,
bg_23333,bg,264362.9,2560798.1,闊葉樹林型
bg_23334,bg,337250.3,2456429.7,
bg_23335,bg,299915.5,2697796.0,闊葉樹林型
bg_23336,bg,287733.9,2526384.5,
bg_23337,bg,187079.0,2421835.7,
bg_23338,bg,220152.9,2677104.9,
bg_23339,bg,202744.9,2739435.0,
bg_23340,bg,243992.8,2790777.2,
bg_23341,bg,162282.7,2619377.9,
bg_23342,bg,319223.8,2430165.1,
bg_23343,bg,312528.5,2511565.3,
bg_23344,bg,256515.0,2704373.4,闊葉樹林型
bg_23345,bg,330267.5,2794693.9,
bg_23346,bg,280268.3,2780842.8,
bg_23347,bg,236286.0,2541860.9,闊葉樹林型
bg_23348,bg,277996.9,2590366.6,闊葉樹林型
bg_23349,bg,304636.7,2590601.4,
bg_23350,bg,264161.2,2709263.7,闊葉樹林型
bg_23351,bg,247589.3,2470534.6,
bg_23352,bg,298197.5,2770350.7,
bg_23353,bg,277673.5,2666231.1,針闊葉樹混淆
bg_23354,bg,161680.9,2712089.3,
bg_23355,bg,211254.4,2566145.0,
bg_23356,bg,183850.4,2601424.9,
bg_23357,bg,231524.4,2517210.5,闊葉樹林型
bg_23358,bg,347869.3,2756757.3,
bg_23359,bg,256656.0,2443457.7,
bg_23360,bg,289942.0,2770309.9,闊葉樹林型
bg_23361,bg,255544.3,2663532.5,闊葉樹林型
bg_23362,bg,237084.0,2724783.4,
bg_23363,bg,337134.3,2709925.5,
bg_23364,bg,196978.9,2708561.3,
bg_23365,bg,171612.5,2621377.1,
bg_23366,bg,259753.4,2573540.4,針闊葉樹混淆
bg_23367,bg,238694.1,2676372.1,闊葉樹林型
bg_23368,bg,336808.2,2646236.8,
bg_23369,bg,225372.8,2460857.7,闊葉樹林型
bg_23370,bg,342746.2,2648930.7,
bg_23371,bg,194934.3,2764129.2,
bg_23372,bg,182066.9,2527693.3,
bg_23373,bg,247431.9,2665368.3,闊葉樹林型
bg_23374,bg,279787.1,2654425.6,針葉樹林型
bg_23375,bg,181169.1,2547757.4,
bg_23376,bg,193705.1,2761903.1,
bg_23377,bg,154095.0,2423208.8,
bg_23378,bg,179672.9,2722782.3,
bg_23379,bg,344191.2,2559898.0,
bg_23380,bg,273712.0,2566547.5,闊葉樹林型
bg_23381,bg,214269.9,2724610.7,
bg_23382,bg,263017.5,2604622.4,針葉樹林型
bg_23383,bg,241384.1,2559169.8,針闊葉樹混淆
bg_23384,bg,314559.1,2435792.8,
bg_23385,bg,295102.3,2562982.8,
bg_23386,bg,194694.4,2659859.1,
bg_23387,bg,163150.5,2538470.3,
bg_23388,bg,232284.7,2720348.5,
bg_23389,bg,171886.7,2783961.5,
bg_23390,bg,181858.3,2634468.0,
bg_23391,bg,345920.7,2529810.0,
bg_23392,bg,282870.3,2500304.4,
bg_23393,bg,249599.5,2621622.7,闊葉樹林型
bg_23394,bg,152870.2,2635950.4,
bg_23395,bg,295443.6,2478403.6,
bg_23396,bg,297461.1,2713803.3,針葉樹林型
bg_23397,bg,255910.7,2644738.9,
bg_23398,bg,158040.1,2784907.2,
bg_23399,bg,242124.4,2736340.4,
bg_23400,bg,328699.3,2705159.9,
bg_23401,bg,341820.7,2604124.6,
bg_23402,bg,275060.0,2458509.7,
bg_23403,bg,203424.7,2736731.4,
bg_23404,bg,269394.0,2629717.8,針葉樹林型
bg_23405,bg,246170.5,2685254.1,
bg_23406,bg,246111.4,2789017.6,
bg_23407,bg,171326.8,2578137.0,
bg_23408,bg,265365.8,2474411.7,
bg_23409,bg,219697.3,2484369.3,闊葉樹林型
bg_23410,bg,212524.6,2772061.1,
bg_23411,bg,167035.8,2426165.1,
bg_23412,bg,230742.3,2651518.1,
bg_23413,bg,281667.0,2588158.0,
bg_23414,bg,208995.4,2420615.4,
bg_23415,bg,289186.1,2440917.6,
bg_23416,bg,253754.1,2470260.8,
bg_23417,bg,277203.4,2681843.3,闊葉樹林型
bg_23418,bg,230442.0,2702594.3,竹林
bg_23419,bg,164412.1,2423300.5,
bg_23420,bg,168937.8,2620126.0,
bg_23421,bg,218423.9,2512596.3,闊葉樹林型
bg_23422,bg,241661.0,2422459.8,
bg_23423,bg,162596.7,2427859.1,
bg_23424,bg,151246.6,2476873.2,
bg_23425,bg,178374.5,2695462.6,
bg_23426,bg,184193.4,2570391.0,
bg_23427,bg,317410.8,2752109.1,闊葉樹林型
bg_23428,bg,340670.3,2435898.3,
bg_23429,bg,169351.3,2703175.6,
bg_23430,bg,174622.7,2787264.9,
bg_23431,bg,165484.3,2767495.3,
bg_23432,bg,260303.2,2445901.9,
bg_23433,bg,226518.2,2494454.0,闊葉樹林型
bg_23434,bg,204259.0,2643448.4,
bg_23435,bg,151048.6,2565171.2,
bg_23436,bg,243566.8,2654078.4,
bg_23437,bg,332001.3,2740373.3,
bg_23438,bg,158012.6,2792678.5,
bg_23439,bg,206885.7,2535867.9,
bg_23440,bg,166475.8,2725246.7,
bg_23441,bg,306945.6,2581707.4,
bg_23442,bg,318861.0,2632284.2,
bg_23443,bg,300224.3,2557864.6,
bg_23444,bg,264618.8,2517770.6,
bg_23445,bg,177294.0,2788577.5,
bg_23446,bg,269194.9,2545155.5,闊葉樹林型
bg_23447,bg,277486.7,2466186.3,
bg_23448,bg,240105.5,2461248.1,
bg_23449,bg,331445.1,2604179.2,
bg_23450,bg,325261.4,2479254.8,
bg_23451,bg,216005.6,2744443.4,
bg_23452,bg,308912.1,2646125.2,
bg_23453,bg,213861.4,2433692.8,
bg_23454,bg,181723.9,2524657.6,闊葉樹林型
bg_23455,bg,299241.9,2762399.0,
bg_23456,bg,166893.0,2616937.0,
bg_23457,bg,344810.8,2473930.4,
bg_23458,bg,215771.1,2723809.3,
bg_23459,bg,278575.8,2439152.5,
bg_23460,bg,290453.8,2780061.3,
bg_23461,bg,274773.1,2788942.5,
bg_23462,bg,150398.7,2754451.2,
bg_23463,bg,209468.7,2787988.5,
bg_23464,bg,281471.4,2472561.0,
bg_23465,bg,193484.4,2786644.2,
bg_23466,bg,186246.4,2463840.1,
bg_23467,bg,243515.1,2541731.0,
bg_23468,bg,251643.6,2609140.2,針闊葉樹混淆
bg_23469,bg,175239.4,2680792.6,
bg_23470,bg,189247.6,2420904.7,
bg_23471,bg,153359.8,2454237.1,
bg_23472,bg,191684.4,2724753.4,
bg_23473,bg,176312.2,2509340.2,
bg_23474,bg,307185.7,2577821.9,
bg_23475,bg,235912.9,2698174.5,
bg_23476,bg,314960.2,2526428.4,
bg_23477,bg,254648.7,2483542.0,
bg_23478,bg,253076.6,2605894.5,針葉樹林型
bg_23479,bg,152197.3,2766567.5,
bg_23480,bg,274218.1,2436680.9,
bg_23481,bg,318482.9,2533728.0,
bg_23482,bg,237344.5,2431890.1,
bg_23483,bg,266879.2,2566943.4,闊葉樹林型
bg_23484,bg,229064.3,2590662.8,闊葉樹林型
bg_23485,bg,319018.7,2486361.2,
bg_23486,bg,226425.1,2660451.5,闊葉樹林型
bg_23487,bg,341358.9,2689442.3,
bg_23488,bg,321497.7,2779279.5,闊葉樹林型
bg_23489,bg,213001.1,2651778.5,
bg_23490,bg,164154.2,2792683.0,
bg_23491,bg,158395.8,2720963.4,
bg_23492,bg,249536.6,2793914.1,
bg_23493,bg,210156.7,2799119.8,
bg_23494,bg,216184.4,2517672.0,闊葉樹林型
bg_23495,bg,317751.6,2541875.9,
bg_23496,bg,251430.2,2520581.7,闊葉樹林型
bg_23497,bg,211546.2,2574673.4,竹闊混淆林
bg_23498,bg,244490.4,2692447.2,竹林
bg_23499,bg,173843.7,2681389.2,
bg_23500,bg,331841.0,2591077.2,
bg_23501,bg,219603.6,2516773.3,
bg_23502,bg,244049.2,2703624.4,竹林
bg_23503,bg,192803.5,2740082.4,
bg_23504,bg,255267.2,2742585.4,
bg_23505,bg,305490.1,2475488.3,
bg_23506,bg,308164.0,2485939.0,
bg_23507,bg,244624.8,2563495.8,針闊葉樹混淆
bg_23508,bg,344094.5,2517682.3,
bg_23509,bg,298194.2,2659998.4,針葉樹林型
bg_23510,bg,175874.2,2747272.6,
bg_23511,bg,305232.9,2712768.7,針闊葉樹混淆
bg_23512,bg,208507.7,2582771.3,闊葉樹林型
bg_23513,bg,211681.5,2658644.3,闊葉樹林型
bg_23514,bg,280823.3,2491859.8,
bg_23515,bg,297366.9,2693630.4,針葉樹林型
bg_23516,bg,181375.4,2458047.6,
bg_23517,bg,210650.8,2566203.7,待成林地
bg_23518,bg,215924.4,2743436.9,
bg_23519,bg,344925.4,2531676.5,
bg_23520,bg,331622.4,2496473.4,
bg_23521,bg,349993.3,2485436.4,
bg_23522,bg,347657.9,2471851.1,
bg_23523,bg,200265.2,2719995.8,
bg_23524,bg,217245.9,2512984.6,闊葉樹林型
bg_23525,bg,220520.0,2578549.2,闊葉樹林型
bg_23526,bg,313429.6,2794621.8,
bg_23527,bg,306386.9,2619065.1,
bg_23528,bg,344579.8,2710767.8,
bg_23529,bg,314825.5,2712738.7,闊葉樹林型
bg_23530,bg,285510.6,2535241.1,
bg_23531,bg,332129.3,2476528.4,
bg_23532,bg,151070.0,2719145.1,
bg_23533,bg,194658.4,2685939.1,
bg_23534,bg,260530.1,2462955.9,
bg_23535,bg,197017.6,2661512.4,
bg_23536,bg,279043.6,2447825.5,
bg_23537,bg,273521.0,2762074.6,
bg_23538,bg,285742.1,2603092.0,闊葉樹林型
bg_23539,bg,151621.9,2767405.5,
bg_23540,bg,327083.0,2463776.0,
bg_23541,bg,165955.1,2704504.0,
bg_23542,bg,256722.2,2661949.2,闊葉樹林型
bg_23543,bg,319221.1,2500508.3,
bg_23544,bg,221438.7,2651630.6,
bg_23545,bg,182412.5,2447857.9,
bg_23546,bg,222354.3,2595805.8,闊葉樹林型
bg_23547,bg,295929.2,2573904.2,
bg_23548,bg,157888.6,2714797.2,
